status,photo,photoNumber,sourceGroup,targetCategory,targetVehicleId,targetBrand,targetModel,targetVersion,targetYear,confidence,reason,unused
PROPOSITION_NON_APPLIQUEE,65468.jpg,65468,road-candidates,suvs,60183,Audi,Q7 50 TDI,Q7 50 TDI Export Line 42,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65469.jpg,65469,road-candidates,suvs,60163,Audi,Q7 50 TDI,Q7 50 TDI Export Line 22,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65470.jpg,65470,road-candidates,suvs,60002,Audi,Q7 50 TDI,Q7 50 TDI Edition 2,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65471.jpg,65471,road-candidates,suvs,60041,Audi,Q7 50 TDI,Q7 50 TDI Edition 2,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65473.jpg,65473,road-candidates,suvs,60143,Audi,Q7 50 TDI,Q7 50 TDI Export Line 2,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65474.jpg,65474,road-candidates,suvs,60121,Audi,Q7 50 TDI,Q7 50 TDI Edition 82,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65475.jpg,65475,road-candidates,suvs,60223,Audi,Q7 50 TDI,Q7 50 TDI Export Line 82,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65476.jpg,65476,road-candidates,suvs,60203,Audi,Q7 50 TDI,Q7 50 TDI Export Line 62,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65477.jpg,65477,road-candidates,suvs,60131,Audi,Touareg V6,Touareg V6 Edition 92,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65478.jpg,65478,road-candidates,suvs,60091,Audi,Touareg V6,Touareg V6 Edition 52,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65479.jpg,65479,road-candidates,suvs,60012,Audi,Touareg V6,Touareg V6 Edition 12,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65480.jpg,65480,road-candidates,suvs,60051,Audi,Touareg V6,Touareg V6 Edition 12,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65481.jpg,65481,road-candidates,suvs,60022,Audi,X3 xDrive20d,X3 xDrive20d Edition 22,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65482.jpg,65482,road-candidates,suvs,60061,Audi,X3 xDrive20d,X3 xDrive20d Edition 22,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65483.jpg,65483,road-candidates,suvs,60141,Audi,X3 xDrive20d,X3 xDrive20d Edition 102,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65484.jpg,65484,road-candidates,suvs,60101,Audi,X3 xDrive20d,X3 xDrive20d Edition 62,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65485.jpg,65485,road-candidates,suvs,30005,BMW,X5,xDrive30d M Sport,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65486.jpg,65486,road-candidates,suvs,180010,Kia,Sportage,Sportage GT-Line Hybrid AWD,2025,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65487.jpg,65487,road-candidates,suvs,30006,Mercedes-Benz,GLE,350 de 4MATIC Coupé,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65488.jpg,65488,road-candidates,suvs,180008,Volkswagen,T-Roc,T-Roc R-Line 2.0 TSI,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65489.jpg,65489,road-candidates,suvs,180005,Volkswagen,T-Roc,T-Roc Style 1.0 TSI,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65490.jpg,65490,road-candidates,suvs,180004,Volkswagen,T-Roc,T-Roc 2.0 TDI 4Motion Sport,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65491.jpg,65491,road-candidates,suvs,180006,Volkswagen,T-Roc,T-Roc R Performance 4Motion,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65492.jpg,65492,road-candidates,suvs,180007,Volkswagen,T-Roc,T-Roc Style 1.5 TSI,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65493.jpg,65493,road-candidates,suvs,180003,Volkswagen,T-Roc,T-Roc Black Edition 1.5 TSI,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65494.jpg,65494,road-candidates,suvs,180002,Volkswagen,T-Roc,T-Roc R-Line 2.0 TSI 4Motion,2025,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65495.jpg,65495,road-candidates,suvs,120002,Volkswagen,Tiguan,2.0 TDI Elegance 4Motion DSG,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65496.jpg,65496,road-candidates,suvs,120001,Volkswagen,Tiguan,2.0 TSI R-Line Black Style DSG,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65497.jpg,65497,road-candidates,suvs,120004,Volkswagen,Tiguan,2.0 TSI R-Line Edition DSG,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65498.jpg,65498,road-candidates,suvs,120003,Volkswagen,Tiguan,2.0 TDI R-Line DSG IQ.Light,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65499.jpg,65499,road-candidates,coupes,60082,Audi,M4 Competition,M4 Competition Edition 43,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65500.jpg,65500,road-candidates,coupes,60023,Audi,M850i,M850i Edition 23,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65501.jpg,65501,road-candidates,coupes,60062,Audi,M850i,M850i Edition 23,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65502.jpg,65502,road-candidates,coupes,60122,Audi,M850i,M850i Edition 83,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65503.jpg,65503,road-candidates,coupes,60102,Audi,RS5 Coupé,RS5 Coupé Edition 63,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65504.jpg,65504,road-candidates,coupes,60204,Audi,RS5 Coupé,RS5 Coupé Export Line 63,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65505.jpg,65505,road-candidates,coupes,60184,Audi,RS5 Coupé,RS5 Coupé Export Line 43,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65522.jpg,65522,road-candidates,coupes,60164,Audi,RS5 Coupé,RS5 Coupé Export Line 23,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65526.jpg,65526,road-candidates,coupes,60003,Audi,RS5 Coupé,RS5 Coupé Edition 3,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65527.jpg,65527,road-candidates,coupes,60042,Audi,RS5 Coupé,RS5 Coupé Edition 3,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65528.jpg,65528,road-candidates,coupes,60144,Audi,RS5 Coupé,RS5 Coupé Export Line 3,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65529.jpg,65529,road-candidates,coupes,180001,Audi,RS5 Coupé,RS5 Quattro Tiptronic Sport Edition,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65530.jpg,65530,road-candidates,coupes,60224,Audi,RS5 Coupé,RS5 Coupé Export Line 83,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65531.jpg,65531,road-candidates,coupes,60234,BMW,M4 Competition,M4 Competition Export Line 93,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65532.jpg,65532,road-candidates,coupes,60112,BMW,M4 Competition,M4 Competition Edition 73,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65537.jpg,65537,road-candidates,coupes,60214,BMW,M4 Competition,M4 Competition Export Line 73,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65538.jpg,65538,road-candidates,coupes,60194,BMW,M4 Competition,M4 Competition Export Line 53,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65539.jpg,65539,road-candidates,coupes,30009,BMW,M4 Competition,M xDrive Coupe,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65540.jpg,65540,road-candidates,coupes,60174,BMW,M4 Competition,M4 Competition Export Line 33,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65541.jpg,65541,road-candidates,coupes,60013,BMW,M4 Competition,M4 Competition Edition 13,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65543.jpg,65543,road-candidates,coupes,60052,BMW,M4 Competition,M4 Competition Edition 13,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65544.jpg,65544,road-candidates,coupes,60154,BMW,M4 Competition,M4 Competition Export Line 13,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65546.jpg,65546,road-candidates,coupes,60092,BMW,M850i,M850i Edition 53,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65547.jpg,65547,road-candidates,coupes,60132,BMW,RS5 Coupé,RS5 Coupé Edition 93,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65548.jpg,65548,road-candidates,coupes,60033,BMW,RS5 Coupé,RS5 Coupé Edition 33,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65549.jpg,65549,road-candidates,coupes,60072,BMW,RS5 Coupé,RS5 Coupé Edition 33,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65550.jpg,65550,road-candidates,coupes,30008,Porsche,911 Carrera S,992 Coupe PDK,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65551.jpg,65551,road-candidates,electric,30012,Audi,Q4 e-tron,40 Advanced,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65552.jpg,65552,road-candidates,electric,60176,Audi,Taycan 4S,Taycan 4S Export Line 35,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65553.jpg,65553,road-candidates,electric,60015,Audi,Taycan 4S,Taycan 4S Edition 15,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65554.jpg,65554,road-candidates,electric,60054,Audi,Taycan 4S,Taycan 4S Edition 15,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65555.jpg,65555,road-candidates,electric,60156,Audi,Taycan 4S,Taycan 4S Export Line 15,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65556.jpg,65556,road-candidates,electric,60084,Audi,Taycan 4S,Taycan 4S Edition 45,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65557.jpg,65557,road-candidates,electric,60236,Audi,Taycan 4S,Taycan 4S Export Line 95,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65558.jpg,65558,road-candidates,electric,60114,Audi,Taycan 4S,Taycan 4S Edition 75,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65559.jpg,65559,road-candidates,electric,60216,Audi,Taycan 4S,Taycan 4S Export Line 75,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65560.jpg,65560,road-candidates,electric,60196,Audi,Taycan 4S,Taycan 4S Export Line 55,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65561.jpg,65561,road-candidates,electric,60124,Audi,i4 M50,i4 M50 Edition 85,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65562.jpg,65562,road-candidates,electric,60226,Audi,i4 M50,i4 M50 Export Line 85,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65563.jpg,65563,road-candidates,electric,60206,Audi,i4 M50,i4 M50 Export Line 65,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65564.jpg,65564,road-candidates,electric,60186,Audi,i4 M50,i4 M50 Export Line 45,2021,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65565.jpg,65565,road-candidates,electric,60025,Audi,i4 M50,i4 M50 Edition 25,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65566.jpg,65566,road-candidates,electric,60064,Audi,i4 M50,i4 M50 Edition 25,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65567.jpg,65567,road-candidates,electric,60166,Audi,i4 M50,i4 M50 Export Line 25,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65568.jpg,65568,road-candidates,electric,60146,Audi,i4 M50,i4 M50 Export Line 5,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65569.jpg,65569,road-candidates,electric,60094,Audi,i4 M50,i4 M50 Edition 55,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65570.jpg,65570,road-candidates,electric,60035,Audi,iX xDrive40,iX xDrive40 Edition 35,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65571.jpg,65571,road-candidates,electric,60074,Audi,iX xDrive40,iX xDrive40 Edition 35,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65572.jpg,65572,road-candidates,electric,60104,Audi,iX xDrive40,iX xDrive40 Edition 65,2020,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65573.jpg,65573,road-candidates,electric,60134,Audi,iX xDrive40,iX xDrive40 Edition 95,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65574.jpg,65574,road-candidates,electric,60005,Audi,iX xDrive40,iX xDrive40 Edition 5,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65575.jpg,65575,road-candidates,electric,60044,Audi,iX xDrive40,iX xDrive40 Edition 5,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65577.jpg,65577,road-candidates,electric,30013,Volkswagen,ID.4,Pro Performance,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65578.jpg,65578,road-candidates,electric,180009,Volkswagen,ID.4,ID.4 Pro Performance Tech,2023,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65579.jpg,65579,road-candidates,cars,30003,Audi,A6 Avant,40 TDI S line Quattro,2022,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65580.jpg,65580,road-candidates,cars,8,Audi,Q4 e-tron,40 Advanced,2024,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65582.jpg,65582,road-candidates,cars,60021,BMW,Série 3,Série 3 Edition 21,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65584.jpg,65584,road-candidates,cars,60060,BMW,Série 3,Série 3 Edition 21,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65585.jpg,65585,road-candidates,cars,60130,BMW,Série 3,Série 3 Edition 91,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65587.jpg,65587,road-candidates,cars,60162,BMW,Série 3,Série 3 Export Line 21,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65588.jpg,65588,road-candidates,cars,60232,BMW,Série 3,Série 3 Export Line 91,2018,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65589.jpg,65589,road-candidates,cars,60001,BMW,Série 3,Série 3 Edition 1,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65590.jpg,65590,road-candidates,cars,60040,BMW,Série 3,Série 3 Edition 1,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65591.jpg,65591,road-candidates,cars,60110,BMW,Série 3,Série 3 Edition 71,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65592.jpg,65592,road-candidates,cars,60142,BMW,Série 3,Série 3 Export Line 1,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
PROPOSITION_NON_APPLIQUEE,65593.jpg,65593,road-candidates,cars,60212,BMW,Série 3,Série 3 Export Line 71,2019,Catégorie routière seulement; marque/modèle à confirmer avant approbation,Photo routière candidate issue des lots cars/SUV; absence de preuve suffisante pour publier une correspondance exacte.,
