vehicle_id,brand,model,year,category,required_photo_type,status
60033,BMW,RS5 Coupé,2023,Coupés / sportives,"Photo d’un coupé ou d’une sportive correspondant à la marque, au modèle et à la génération ; face avant, profil, arrière et habitacle.",UNASSIGNED_NON_DESTRUCTIVE
60072,BMW,RS5 Coupé,2023,Coupés / sportives,"Photo d’un coupé ou d’une sportive correspondant à la marque, au modèle et à la génération ; face avant, profil, arrière et habitacle.",UNASSIGNED_NON_DESTRUCTIVE
30008,Porsche,911 Carrera S,2021,Coupés / sportives,"Photo d’un coupé ou d’une sportive correspondant à la marque, au modèle et à la génération ; face avant, profil, arrière et habitacle.",UNASSIGNED_NON_DESTRUCTIVE
30012,Audi,Q4 e-tron,2024,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60176,Audi,Taycan 4S,2018,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60015,Audi,Taycan 4S,2019,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60054,Audi,Taycan 4S,2019,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60156,Audi,Taycan 4S,2019,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60084,Audi,Taycan 4S,2021,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60236,Audi,Taycan 4S,2022,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60114,Audi,Taycan 4S,2023,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60216,Audi,Taycan 4S,2023,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60196,Audi,Taycan 4S,2024,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60124,Audi,i4 M50,2019,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60226,Audi,i4 M50,2019,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60206,Audi,i4 M50,2020,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60186,Audi,i4 M50,2021,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60025,Audi,i4 M50,2022,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60064,Audi,i4 M50,2022,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60166,Audi,i4 M50,2022,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60146,Audi,i4 M50,2023,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60094,Audi,i4 M50,2024,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60035,Audi,iX xDrive40,2018,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60074,Audi,iX xDrive40,2018,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60104,Audi,iX xDrive40,2020,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60134,Audi,iX xDrive40,2022,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60005,Audi,iX xDrive40,2023,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60044,Audi,iX xDrive40,2023,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
30013,Volkswagen,ID.4,2023,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180009,Volkswagen,ID.4,2023,Électriques / hybrides,"Photo d’un véhicule électrique/hybride de la même marque et du même modèle ; badge, silhouette, prise de charge et intérieur recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60150,Mercedes-Benz,Crafter Transfer,2020,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60180,Mercedes-Benz,Crafter Transfer,2022,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60108,Mercedes-Benz,Crafter Transfer,2024,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60210,Mercedes-Benz,Crafter Transfer,2024,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
30019,Mercedes-Benz,Sprinter Transfer 45,2022,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60138,Mercedes-Benz,V-Class VIP,2019,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60039,Mercedes-Benz,V-Class VIP,2022,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60078,Mercedes-Benz,V-Class VIP,2022,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
30020,Volkswagen,Crafter Minibus,2024,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60088,Volkswagen,Crafter Transfer,2018,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60190,Volkswagen,Crafter Transfer,2018,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60220,Volkswagen,Crafter Transfer,2020,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60160,Volkswagen,Crafter Transfer,2023,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60118,Volkswagen,V-Class VIP,2020,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60019,Volkswagen,V-Class VIP,2023,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60058,Volkswagen,V-Class VIP,2023,Minibus,"Photo d’un minibus/midibus correspondant à la marque et au modèle ; extérieur, portes, cabine et espace passagers.",UNASSIGNED_NON_DESTRUCTIVE
60233,Audi,GLE 350d,2019,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60111,Audi,GLE 350d,2020,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60213,Audi,GLE 350d,2020,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60193,Audi,GLE 350d,2021,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60032,Audi,GLE 350d,2022,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60071,Audi,GLE 350d,2022,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60173,Audi,GLE 350d,2022,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60153,Audi,GLE 350d,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
30007,Audi,Q7,2021,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60081,Audi,Q7 50 TDI,2018,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60183,Audi,Q7 50 TDI,2018,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60163,Audi,Q7 50 TDI,2019,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60002,Audi,Q7 50 TDI,2020,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60041,Audi,Q7 50 TDI,2020,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60143,Audi,Q7 50 TDI,2020,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60121,Audi,Q7 50 TDI,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60223,Audi,Q7 50 TDI,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60203,Audi,Q7 50 TDI,2024,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60131,Audi,Touareg V6,2019,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60091,Audi,Touareg V6,2021,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60012,Audi,Touareg V6,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60051,Audi,Touareg V6,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60022,Audi,X3 xDrive20d,2019,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60061,Audi,X3 xDrive20d,2019,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60141,Audi,X3 xDrive20d,2022,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60101,Audi,X3 xDrive20d,2024,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
30005,BMW,X5,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180010,Kia,Sportage,2025,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
30006,Mercedes-Benz,GLE,2022,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180008,Volkswagen,T-Roc,2021,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180005,Volkswagen,T-Roc,2022,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180004,Volkswagen,T-Roc,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180006,Volkswagen,T-Roc,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180007,Volkswagen,T-Roc,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180003,Volkswagen,T-Roc,2024,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
180002,Volkswagen,T-Roc,2025,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
120002,Volkswagen,Tiguan,2022,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
120001,Volkswagen,Tiguan,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
120004,Volkswagen,Tiguan,2023,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
120003,Volkswagen,Tiguan,2024,SUV / crossovers,"Photo d’un SUV/crossover correspondant à la même marque, au même modèle et à la même génération ; face avant, profil et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60056,MAN,TGX 18.510,2021,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60136,MAN,TGX 18.510,2024,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240024,Mercedes-Benz,Actros 1853 L,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
30015,Mercedes-Benz,Atego 1224,2020,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240025,Renault,T High Turbo Compound,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240027,Renault,T480 Sleeper,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240023,Scania,R770 V8,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240022,Scania,S660 Highline,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60228,Volvo,Actros 1845 LS,2021,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60168,Volvo,Actros 1845 LS,2024,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60007,Volvo,Antos 1832,2018,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60046,Volvo,Antos 1832,2018,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60126,Volvo,Antos 1832,2021,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60106,Volvo,Antos 1832,2022,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60086,Volvo,Antos 1832,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60027,Volvo,Antos 1832,2024,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60066,Volvo,Antos 1832,2024,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60188,Volvo,Arocs 3342,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240026,Volvo,FH Globetrotter,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240020,Volvo,FH16 750,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240028,Volvo,FH16 Aero,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
240021,Volvo,FMX 540 Dumper,2023,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60148,Volvo,TGX 18.510,2018,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60208,Volvo,TGX 18.510,2022,Camions / poids lourds,"Photo d’un camion/poids lourd correspondant exactement à la marque et au modèle ; cabine, châssis, carrosserie ou semi-remorque selon l’annonce.",UNASSIGNED_NON_DESTRUCTIVE
60155,MAN,TGE 3.140,2018,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60185,MAN,TGE 3.140,2020,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60215,MAN,TGE 3.140,2022,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60014,MAN,Transporter T6.1,2018,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60053,MAN,Transporter T6.1,2018,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60083,MAN,Transporter T6.1,2020,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60113,MAN,Transporter T6.1,2022,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60225,Mercedes-Benz,Sprinter 316 CDI,2018,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60165,Mercedes-Benz,Sprinter 316 CDI,2021,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60195,Mercedes-Benz,Sprinter 316 CDI,2023,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
30011,Mercedes-Benz,Sprinter 319,2022,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60123,Mercedes-Benz,Transporter T6.1,2018,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60024,Mercedes-Benz,Transporter T6.1,2021,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60063,Mercedes-Benz,Transporter T6.1,2021,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60093,Mercedes-Benz,Transporter T6.1,2023,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60205,Volkswagen,Crafter 35,2019,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60235,Volkswagen,Crafter 35,2021,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60145,Volkswagen,Crafter 35,2022,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
60175,Volkswagen,Crafter 35,2024,Fourgonnettes / utilitaires,"Photo d’une fourgonnette ou d’un utilitaire correspondant exactement à la marque et au modèle ; cabine, carrosserie et arrière recommandés.",UNASSIGNED_NON_DESTRUCTIVE
